priority,approval_item_id,item_type,topic,fact_id_ref,brand,product,manager_text,suggested_decision,rop_question,source_id,linked_open_question,risk_notes
P2,approve:fact_v3_internal_vat_exemption_legal_basis_464b60a364,program,08_program,fact:v3:internal:vat_exemption_legal_basis:464b60a364,internal,vat_exemption,"Внутренне: vat exemption , legal basis — подп. 4 п. 2 ст. 149 НК РФ. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,"Оставляем только для менеджера: Внутренне, vat exemption? Проверьте, не нужна ли клиентская короткая версия. Факт: Внутренне: vat exemption , legal basis — подп. 4 п. 2 ст. 149 НК РФ.",claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P2,approve:fact_v3_internal_vat_exemption_manager_use_e2ac121218,program,08_program,fact:v3:internal:vat_exemption_manager_use:e2ac121218,internal,vat_exemption,"Внутренне: vat exemption , manager use — Менеджер может ссылаться при оформлении договоров с НДС/без НДС. [client_blocked: internal_only, invalid_client_brand, manager_only_route]",keep_internal_only,"Оставляем только для менеджера: Внутренне, vat exemption? Проверьте, не нужна ли клиентская короткая версия. Факт: Внутренне: vat exemption , manager use — Менеджер может ссылаться при оформлении договоров с НДС/без НДС.",claude_layer_v3:facts_internal_only,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'invalid_client_brand', 'manager_only_route']"
P2,approve:fact_v3_unpk_academic_year_2026_27_daily_hours_a6e9903c04,program,08_program,fact:v3:unpk:academic_year_2026_27_daily_hours:a6e9903c04,unpk,academic_year_2026_27,"УНПК: учебный год 2026/27, длительность занятия — 2 ак.ч.",approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: УНПК, academic year 2026 27? Факт: УНПК: учебный год 2026/27, длительность занятия — 2 ак.ч.",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_academic_year_2026_27_semester_1_weeks_3ad9021e33,program,08_program,fact:v3:unpk:academic_year_2026_27_semester_1_weeks:3ad9021e33,unpk,academic_year_2026_27,"УНПК: учебный год 2026/27, недель в первом семестре — 20.",approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: УНПК, academic year 2026 27? Факт: УНПК: учебный год 2026/27, недель в первом семестре — 20.",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_academic_year_2026_27_semester_2_weeks_54d70ef4e2,program,08_program,fact:v3:unpk:academic_year_2026_27_semester_2_weeks:54d70ef4e2,unpk,academic_year_2026_27,"УНПК: учебный год 2026/27, недель во втором семестре — 15.",approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: УНПК, academic year 2026 27? Факт: УНПК: учебный год 2026/27, недель во втором семестре — 15.",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_academic_year_2026_27_start_2d75ee88a0,program,08_program,fact:v3:unpk:academic_year_2026_27_start:2d75ee88a0,unpk,academic_year_2026_27,"УНПК: учебный год 2026/27, старт занятий — 13-14 сентября 2026.",approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: УНПК, academic year 2026 27? Факт: УНПК: учебный год 2026/27, старт занятий — 13-14 сентября 2026.",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_academic_year_2026_27_total_lessons_1b5921ba8a,program,08_program,fact:v3:unpk:academic_year_2026_27_total_lessons:1b5921ba8a,unpk,academic_year_2026_27,"УНПК: учебный год 2026/27, количество занятий за год — 35.",approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: УНПК, academic year 2026 27? Факт: УНПК: учебный год 2026/27, количество занятий за год — 35.",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_academic_year_2026_27_weekly_lessons_4fca0a048c,program,08_program,fact:v3:unpk:academic_year_2026_27_weekly_lessons:4fca0a048c,unpk,academic_year_2026_27,"УНПК: учебный год 2026/27, занятий в неделю — 1.",approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: УНПК, academic year 2026 27? Факт: УНПК: учебный год 2026/27, занятий в неделю — 1.",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_contacts_unpk_schedule_b15e702f9a,program,08_program,fact:v3:unpk:contacts_unpk_schedule:b15e702f9a,unpk,contacts_unpk,"УНПК: контакты, расписание — Пн-Вс 10:00-18:00.",approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: УНПК, contacts unpk? Факт: УНПК: контакты, расписание — Пн-Вс 10:00-18:00.",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_intensives_2026_ege_unpk_classes_8d46b004f7,program,08_program,fact:v3:unpk:intensives_2026_ege_unpk_classes:8d46b004f7,unpk,intensives_2026,"УНПК: интенсивы 2026, классы — 10-11.",approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: УНПК, intensives 2026? Факт: УНПК: интенсивы 2026, классы — 10-11.",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_intensives_2026_ege_unpk_duration_weeks_bdb6dae2a5,program,08_program,fact:v3:unpk:intensives_2026_ege_unpk_duration_weeks:bdb6dae2a5,unpk,intensives_2026,УНПК: интенсивы 2026 — 8.,approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: УНПК, intensives 2026? Факт: УНПК: интенсивы 2026 — 8.",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_lvsh_mendeleevo_2026_directions_fizmat_classes_5266552dcc,program,08_program,fact:v3:unpk:lvsh_mendeleevo_2026_directions_fizmat_classes:5266552dcc,unpk,lvsh_mendeleevo_2026,"УНПК: fizmat , classes, классы — 5-10.",approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: УНПК, lvsh mendeleevo 2026? Факт: УНПК: fizmat , classes, классы — 5-10.",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_lvsh_mendeleevo_2026_directions_it_classes_bbd85fed38,program,08_program,fact:v3:unpk:lvsh_mendeleevo_2026_directions_it_classes:bbd85fed38,unpk,lvsh_mendeleevo_2026,"УНПК: it , classes, классы — 7-10.",approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: УНПК, lvsh mendeleevo 2026? Факт: УНПК: it , classes, классы — 7-10.",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_lvsh_mendeleevo_2026_program_daily_pairs_849ecbde3c,program,08_program,fact:v3:unpk:lvsh_mendeleevo_2026_program_daily_pairs:849ecbde3c,unpk,lvsh_mendeleevo_2026,"УНПК: program , daily pairs — 3.",approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: УНПК, lvsh mendeleevo 2026? Факт: УНПК: program , daily pairs — 3.",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_lvsh_mendeleevo_2026_program_pair_duration_minutes_d32afbe24c,program,08_program,fact:v3:unpk:lvsh_mendeleevo_2026_program_pair_duration_minutes:d32afbe24c,unpk,lvsh_mendeleevo_2026,"УНПК: program , pair duration minutes — 110.",approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: УНПК, lvsh mendeleevo 2026? Факт: УНПК: program , pair duration minutes — 110.",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_lvsh_mendeleevo_2026_teachers_1_experience_years_50f2bb59b9,program,08_program,fact:v3:unpk:lvsh_mendeleevo_2026_teachers_1_experience_years:50f2bb59b9,unpk,lvsh_mendeleevo_2026,"УНПК: 1 , experience years — 8+. [client_blocked: internal_only, manager_only_route]",keep_internal_only,"Оставляем только для менеджера: УНПК, lvsh mendeleevo 2026? Проверьте, не нужна ли клиентская короткая версия. Факт: УНПК: 1 , experience years — 8+.",claude_layer_v3:facts_for_bot_UNPK,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'manager_only_route']"
P2,approve:fact_v3_unpk_lvsh_mendeleevo_2026_teachers_2_experience_years_cf870e1956,program,08_program,fact:v3:unpk:lvsh_mendeleevo_2026_teachers_2_experience_years:cf870e1956,unpk,lvsh_mendeleevo_2026,"УНПК: 2 , experience years — 15+. [client_blocked: internal_only, manager_only_route]",keep_internal_only,"Оставляем только для менеджера: УНПК, lvsh mendeleevo 2026? Проверьте, не нужна ли клиентская короткая версия. Факт: УНПК: 2 , experience years — 15+.",claude_layer_v3:facts_for_bot_UNPK,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'manager_only_route']"
P2,approve:fact_v3_unpk_lvsh_mendeleevo_2026_teachers_3_experience_years_90f6648b4f,program,08_program,fact:v3:unpk:lvsh_mendeleevo_2026_teachers_3_experience_years:90f6648b4f,unpk,lvsh_mendeleevo_2026,"УНПК: 3 , experience years — 20+. [client_blocked: internal_only, manager_only_route]",keep_internal_only,"Оставляем только для менеджера: УНПК, lvsh mendeleevo 2026? Проверьте, не нужна ли клиентская короткая версия. Факт: УНПК: 3 , experience years — 20+.",claude_layer_v3:facts_for_bot_UNPK,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'manager_only_route']"
P2,approve:fact_v3_unpk_lvsh_mendeleevo_2026_teachers_6_experience_years_3191ed48ff,program,08_program,fact:v3:unpk:lvsh_mendeleevo_2026_teachers_6_experience_years:3191ed48ff,unpk,lvsh_mendeleevo_2026,"УНПК: 6 , experience years — 12+. [client_blocked: internal_only, manager_only_route]",keep_internal_only,"Оставляем только для менеджера: УНПК, lvsh mendeleevo 2026? Проверьте, не нужна ли клиентская короткая версия. Факт: УНПК: 6 , experience years — 12+.",claude_layer_v3:facts_for_bot_UNPK,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'manager_only_route']"
P2,approve:fact_v3_unpk_objection_responses_brand_link_question_approved_response_79a75f23b7,program,08_program,fact:v3:unpk:objection_responses_brand_link_question_approved_response:79a75f23b7,unpk,objection_responses,"УНПК: brand link question , approved response — Это отдельные организации, по вашему вопросу сориентирую в рамках текущего учебного центра..",approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: УНПК, objection responses? Факт: УНПК: brand link question , approved response — Это отдельные организации, по вашему вопросу сориентирую в рамках текущего учебного центра..",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_objection_responses_inconvenient_time_1_9cd9dc51e7,program,08_program,fact:v3:unpk:objection_responses_inconvenient_time_1:9cd9dc51e7,unpk,objection_responses,"УНПК: inconvenient time , 1 — Разные слоты по выходным.",approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: УНПК, objection responses? Факт: УНПК: inconvenient time , 1 — Разные слоты по выходным.",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_objection_responses_inconvenient_time_2_5f3c03ee19,program,08_program,fact:v3:unpk:objection_responses_inconvenient_time_2:5f3c03ee19,unpk,objection_responses,"УНПК: inconvenient time , 2 — Онлайн с записью.",approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: УНПК, objection responses? Факт: УНПК: inconvenient time , 2 — Онлайн с записью.",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_objection_responses_is_it_bot_432e4e45a7,program,08_program,fact:v3:unpk:objection_responses_is_it_bot:432e4e45a7,unpk,objection_responses,"УНПК: objection responses , is it bot — Я помощник менеджера, помогу или передам коллеге.",approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: УНПК, objection responses? Факт: УНПК: objection responses , is it bot — Я помощник менеджера, помогу или передам коллеге.",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_objection_responses_too_expensive_camp_1_66c9e65582,program,08_program,fact:v3:unpk:objection_responses_too_expensive_camp_1:66c9e65582,unpk,objection_responses,"УНПК: too expensive camp , 1 — Предоплата 15 000 ₽ фиксирует цену.",approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: УНПК, objection responses? Факт: УНПК: too expensive camp , 1 — Предоплата 15 000 ₽ фиксирует цену.",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_objection_responses_too_expensive_camp_2_a18b508fd2,program,08_program,fact:v3:unpk:objection_responses_too_expensive_camp_2:a18b508fd2,unpk,objection_responses,"УНПК: too expensive camp , 2 — Скидки суммируются.",approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: УНПК, objection responses? Факт: УНПК: too expensive camp , 2 — Скидки суммируются.",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_objection_responses_too_expensive_course_1_672a55b4e2,program,08_program,fact:v3:unpk:objection_responses_too_expensive_course_1:672a55b4e2,unpk,objection_responses,"УНПК: too expensive course , 1 — 20% на 2-й и последующие предметы.",approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: УНПК, objection responses? Факт: УНПК: too expensive course , 1 — 20% на 2-й и последующие предметы.",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_objection_responses_too_expensive_course_2_3344c75d00,program,08_program,fact:v3:unpk:objection_responses_too_expensive_course_2:3344c75d00,unpk,objection_responses,"УНПК: too expensive course , 2 — Многодетным 10%.",approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: УНПК, objection responses? Факт: УНПК: too expensive course , 2 — Многодетным 10%.",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_objection_responses_too_expensive_course_3_f09a084d41,program,08_program,fact:v3:unpk:objection_responses_too_expensive_course_3:f09a084d41,unpk,objection_responses,"УНПК: too expensive course , 3 — Сотрудникам МФТИ 10%.",approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: УНПК, objection responses? Факт: УНПК: too expensive course , 3 — Сотрудникам МФТИ 10%.",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_objection_responses_too_expensive_course_4_16034fc9a4,program,08_program,fact:v3:unpk:objection_responses_too_expensive_course_4:16034fc9a4,unpk,objection_responses,"УНПК: too expensive course , 4 — Семестр/год скидки 10-14%.",approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: УНПК, objection responses? Факт: УНПК: too expensive course , 4 — Семестр/год скидки 10-14%.",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_objection_responses_too_expensive_course_5_73b9830683,program,08_program,fact:v3:unpk:objection_responses_too_expensive_course_5:73b9830683,unpk,objection_responses,"УНПК: too expensive course , 5 — Приведи друга — кэшбек 10 000 ₽ очно или 5 000 ₽ онлайн.",approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: УНПК, objection responses? Факт: УНПК: too expensive course , 5 — Приведи друга — кэшбек 10 000 ₽ очно или 5 000 ₽ онлайн.",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_online_platform_levels_1_453b1c3376,program,08_program,fact:v3:unpk:online_platform_levels_1:453b1c3376,unpk,online_platform,"УНПК: онлайн-платформа, онлайн — базовый.",approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: УНПК, online platform? Факт: УНПК: онлайн-платформа, онлайн — базовый.",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_online_platform_levels_2_1752fbd5ad,program,08_program,fact:v3:unpk:online_platform_levels_2:1752fbd5ad,unpk,online_platform,"УНПК: онлайн-платформа, онлайн — продвинутый.",approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: УНПК, online platform? Факт: УНПК: онлайн-платформа, онлайн — продвинутый.",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_online_platform_levels_3_d4796d8d2a,program,08_program,fact:v3:unpk:online_platform_levels_3:d4796d8d2a,unpk,online_platform,"УНПК: онлайн-платформа, онлайн — олимпиадный.",approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: УНПК, online platform? Факт: УНПК: онлайн-платформа, онлайн — олимпиадный.",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_online_platform_name_338f3c0a7d,program,08_program,fact:v3:unpk:online_platform_name:338f3c0a7d,unpk,online_platform,"УНПК: онлайн-платформа, онлайн, название — МТС Линк (бывший Webinar).",approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: УНПК, online platform? Факт: УНПК: онлайн-платформа, онлайн, название — МТС Линк (бывший Webinar).",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_online_platform_recording_5ff73de076,program,08_program,fact:v3:unpk:online_platform_recording:5ff73de076,unpk,online_platform,"УНПК: онлайн-платформа, онлайн — да.",approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: УНПК, online platform? Факт: УНПК: онлайн-платформа, онлайн — да.",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_payment_options_available_schedules_1_monthly_discount_extra_03546dd049,program,08_program,fact:v3:unpk:payment_options_available_schedules_1_monthly_discount_extra:03546dd049,unpk,installment,УНПК: скидка — 0%.,approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: УНПК, installment? Факт: УНПК: скидка — 0%.",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_payment_options_available_schedules_2_semester_discount_extra_b7e1eae4cd,program,08_program,fact:v3:unpk:payment_options_available_schedules_2_semester_discount_extra:b7e1eae4cd,unpk,installment,УНПК: скидка — 10%.,approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: УНПК, installment? Факт: УНПК: скидка — 10%.",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_payment_options_available_schedules_3_year_discount_extra_b79113ca97,program,08_program,fact:v3:unpk:payment_options_available_schedules_3_year_discount_extra:b79113ca97,unpk,installment,УНПК: скидка — 14%.,approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: УНПК, installment? Факт: УНПК: скидка — 14%.",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_prices_regular_2026_27_patsayeva_2x_week_programs_1_288c219a11,program,08_program,fact:v3:unpk:prices_regular_2026_27_patsayeva_2x_week_programs_1:288c219a11,unpk,regular_courses_2026_27,УНПК: цены на 2026/27 учебный год — ЕГЭ матем.,approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: УНПК, regular courses 2026 27? Факт: УНПК: цены на 2026/27 учебный год — ЕГЭ матем.",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_prices_regular_2026_27_patsayeva_2x_week_programs_2_5bc05cc832,program,08_program,fact:v3:unpk:prices_regular_2026_27_patsayeva_2x_week_programs_2:5bc05cc832,unpk,regular_courses_2026_27,УНПК: цены на 2026/27 учебный год — подготовка к ФТЛ 2 класс.,approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: УНПК, regular courses 2026 27? Факт: УНПК: цены на 2026/27 учебный год — подготовка к ФТЛ 2 класс.",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_results_social_proof_ege_avg_above_country_pts_ab973898b2,program,08_program,fact:v3:unpk:results_social_proof_ege_avg_above_country_pts:ab973898b2,unpk,results_social_proof,"УНПК: results social proof , ege avg above country pts — 25.",approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: УНПК, results social proof? Факт: УНПК: results social proof , ege avg above country pts — 25.",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_results_social_proof_industry_rating_2025_b0a1661de1,program,08_program,fact:v3:unpk:results_social_proof_industry_rating_2025:b0a1661de1,unpk,results_social_proof,"УНПК: results social proof , industry rating 2025 — Лидер отрасли.",approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: УНПК, results social proof? Факт: УНПК: results social proof , industry rating 2025 — Лидер отрасли.",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_results_social_proof_oge_grade_5_pct_e479f7ed4d,program,08_program,fact:v3:unpk:results_social_proof_oge_grade_5_pct:e479f7ed4d,unpk,results_social_proof,"УНПК: results social proof , oge grade 5 pct — 92.",approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: УНПК, results social proof? Факт: УНПК: results social proof , oge grade 5 pct — 92.",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_results_social_proof_olymp_fiztech_2024_winners_c7c72fa260,program,08_program,fact:v3:unpk:results_social_proof_olymp_fiztech_2024_winners:c7c72fa260,unpk,results_social_proof,"УНПК: results social proof , olymp fiztech 2024 winners — 14.",approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: УНПК, results social proof? Факт: УНПК: results social proof , olymp fiztech 2024 winners — 14.",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_results_social_proof_university_admission_pct_6d2b6a0020,program,08_program,fact:v3:unpk:results_social_proof_university_admission_pct:6d2b6a0020,unpk,results_social_proof,"УНПК: results social proof , university admission pct — 97.",approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: УНПК, results social proof? Факт: УНПК: results social proof , university admission pct — 97.",claude_layer_v3:facts_for_bot_UNPK,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_unpk_teachers_lobnya_1_experience_years_137d173a77,program,08_program,fact:v3:unpk:teachers_lobnya_1_experience_years:137d173a77,unpk,teachers_lobnya,"УНПК: 1 , experience years — 12. [client_blocked: internal_only, manager_only_route]",keep_internal_only,"Оставляем только для менеджера: УНПК, teachers lobnya? Проверьте, не нужна ли клиентская короткая версия. Факт: УНПК: 1 , experience years — 12.",claude_layer_v3:facts_for_bot_UNPK,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'manager_only_route']"
P2,approve:fact_v3_foton_intensives_2026_ege_intensive_available_in_foton_46dd713903,intensive,09_intensive,fact:v3:foton:intensives_2026_ege_intensive_available_in_foton:46dd713903,foton,intensives_2026,Фотон: интенсивы 2026 — нет.,approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: Фотон, intensives 2026? Факт: Фотон: интенсивы 2026 — нет.",claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_foton_intensives_2026_ege_intensive_bot_behavior_when_asked_4cce7b3aa7,intensive,09_intensive,fact:v3:foton:intensives_2026_ege_intensive_bot_behavior_when_asked:4cce7b3aa7,foton,intensives_2026,Фотон: интенсивы 2026 — По интенсиву на ЕГЭ менеджер подскажет варианты — свяжется в течение рабочего дня..,approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: Фотон, intensives 2026? Факт: Фотон: интенсивы 2026 — По интенсиву на ЕГЭ менеджер подскажет варианты — свяжется в течение рабочего дня..",claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_foton_intensives_2026_ege_intensive_note_internal_610b1566b2,intensive,09_intensive,fact:v3:foton:intensives_2026_ege_intensive_note_internal:610b1566b2,foton,intensives_2026,"Фотон: интенсивы 2026 — Годовые ЕГЭ-курсы у Фотона есть (например, ЕГЭ по русскому), но это не интенсив.. [client_blocked: internal_only, manager_only_route]",keep_internal_only,"Оставляем только для менеджера: Фотон, intensives 2026? Проверьте, не нужна ли клиентская короткая версия. Факт: Фотон: интенсивы 2026 — Годовые ЕГЭ-курсы у Фотона есть (например, ЕГЭ по русскому), но это не интенсив..",claude_layer_v3:facts_for_bot_FOTON,,"Импортировано из Claude v3 handoff. Перед клиентским использованием нужна проверка менеджером/РОПом. safety: ['internal_only', 'manager_only_route']"
P2,approve:fact_v3_foton_intensives_2026_oge_foton_format_2fbda26189,intensive,09_intensive,fact:v3:foton:intensives_2026_oge_foton_format:2fbda26189,foton,intensives_2026,"Фотон: интенсивы 2026 — онлайн, 2 занятия/нед после 18:00.",approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: Фотон, intensives 2026? Факт: Фотон: интенсивы 2026 — онлайн, 2 занятия/нед после 18:00.",claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_foton_intensives_2026_oge_foton_group_size_7748ff2f0b,intensive,09_intensive,fact:v3:foton:intensives_2026_oge_foton_group_size:7748ff2f0b,foton,intensives_2026,Фотон: интенсивы 2026 — 10-15.,approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: Фотон, intensives 2026? Факт: Фотон: интенсивы 2026 — 10-15.",claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_foton_intensives_2026_oge_foton_includes_1_0bec157ee1,intensive,09_intensive,fact:v3:foton:intensives_2026_oge_foton_includes_1:0bec157ee1,foton,intensives_2026,Фотон: интенсивы 2026 — 14 вебинаров.,approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: Фотон, intensives 2026? Факт: Фотон: интенсивы 2026 — 14 вебинаров.",claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
P2,approve:fact_v3_foton_intensives_2026_oge_foton_includes_2_a85417b18a,intensive,09_intensive,fact:v3:foton:intensives_2026_oge_foton_includes_2:a85417b18a,foton,intensives_2026,Фотон: интенсивы 2026 — Проверка ДЗ куратором.,approve_for_client_answer_after_rop_review,"Подтверждаете актуальность программы, сроков и ограничений: Фотон, intensives 2026? Факт: Фотон: интенсивы 2026 — Проверка ДЗ куратором.",claude_layer_v3:facts_for_bot_FOTON,,Импортировано из Claude v3 handoff.
