fact_key,brand,preview,has_grades,existing_grades,has_subjects,existing_subjects,has_formats,existing_formats,has_products,existing_products,has_is_positive_statement,needs_manual_audit,audit_reason,proposed_grades,proposed_subjects,proposed_formats,proposed_products,proposed_is_positive
cross_brand_sources_inventory.2.source_id,manager_only,"Внутренне: 2 , source id — courses pk mfti unpk.txt.",False,,False,,False,,True,cross_brand_sources_inventory,False,False,,,,,cross_brand_sources_inventory,True
cross_brand_sources_inventory.2.type,manager_only,"Внутренне: 2 , type — google drive doc export.",False,,False,,False,,True,cross_brand_sources_inventory,False,False,,,,,cross_brand_sources_inventory,True
cross_brand_sources_inventory.3.found_in,manager_only,"Внутренне: 3 , found in — enrichment log/01 gdrive exports review part4.md.",False,,False,,False,,True,cross_brand_sources_inventory,False,False,,,,,cross_brand_sources_inventory,True
cross_brand_sources_inventory.3.rule,manager_only,"Внутренне: 3 , rule, правило — Пункт 8 содержит фразу «лучшими являются две комп",False,,False,,False,,True,cross_brand_sources_inventory,False,False,,,,,cross_brand_sources_inventory,True
cross_brand_sources_inventory.3.severity,manager_only,"Внутренне: 3 , severity — critical.",False,,False,,False,,True,cross_brand_sources_inventory,False,False,,,,,cross_brand_sources_inventory,True
cross_brand_sources_inventory.3.source_id,manager_only,"Внутренне: 3 , source id — script positive answer flow.txt.",False,,False,,False,,True,cross_brand_sources_inventory,False,False,,,,,cross_brand_sources_inventory,True
cross_brand_sources_inventory.3.type,manager_only,"Внутренне: 3 , type — google drive doc export.",False,,False,,False,,True,cross_brand_sources_inventory,False,False,,,,,cross_brand_sources_inventory,True
cross_brand_sources_inventory.4.count,manager_only,"Внутренне: 4 , count — 21.",False,,False,,False,,True,cross_brand_sources_inventory,False,False,,,,,cross_brand_sources_inventory,True
cross_brand_sources_inventory.4.found_in,manager_only,"Внутренне: 4 , found in — enrichment log/03 qa pairs topX per theme.md.",False,,False,,False,,True,cross_brand_sources_inventory,False,False,,,,,cross_brand_sources_inventory,True
cross_brand_sources_inventory.4.rule,manager_only,"Внутренне: 4 , rule, правило — 21 QA-пара упоминает оба бренда в одном ответе. Н",False,,False,,False,,True,cross_brand_sources_inventory,False,False,,,,,cross_brand_sources_inventory,True
cross_brand_sources_inventory.4.severity,manager_only,"Внутренне: 4 , severity — high.",False,,False,,False,,True,cross_brand_sources_inventory,False,False,,,,,cross_brand_sources_inventory,True
cross_brand_sources_inventory.4.source_id,manager_only,"Внутренне: 4 , source id — qa pairs.csv:cross brand 21.",False,,False,,False,,True,cross_brand_sources_inventory,False,False,,,,,cross_brand_sources_inventory,True
cross_brand_sources_inventory.4.type,manager_only,"Внутренне: 4 , type — qa pairs subset.",False,,False,,False,,True,cross_brand_sources_inventory,False,False,,,,,cross_brand_sources_inventory,True
cross_brand_sources_inventory.5.count,manager_only,"Внутренне: 5 , count — 101.",False,,False,,False,,True,cross_brand_sources_inventory,False,False,,,,,cross_brand_sources_inventory,True
cross_brand_sources_inventory.5.found_in,manager_only,"Внутренне: 5 , found in — enrichment log/04 chunks per theme.md.",False,,False,,False,,True,cross_brand_sources_inventory,False,False,,,,,cross_brand_sources_inventory,True
cross_brand_sources_inventory.5.rule,manager_only,"Внутренне: 5 , rule, правило — 101 chunk с brand=mixed. Внутренние — нельзя как ",False,,False,,False,,True,cross_brand_sources_inventory,False,False,,,,,cross_brand_sources_inventory,False
cross_brand_sources_inventory.5.severity,manager_only,"Внутренне: 5 , severity — high.",False,,False,,False,,True,cross_brand_sources_inventory,False,False,,,,,cross_brand_sources_inventory,True
cross_brand_sources_inventory.5.source_id,manager_only,"Внутренне: 5 , source id — knowledge chunks.csv:brand=mixed.",False,,False,,False,,True,cross_brand_sources_inventory,False,False,,,,,cross_brand_sources_inventory,True
cross_brand_sources_inventory.5.type,manager_only,"Внутренне: 5 , type — chunks subset.",False,,False,,False,,True,cross_brand_sources_inventory,False,False,,,,,cross_brand_sources_inventory,True
cross_brand_sources_inventory.6.count,manager_only,"Внутренне: 6 , count — 3.",False,,False,,False,,True,cross_brand_sources_inventory,False,False,,,,,cross_brand_sources_inventory,True
cross_brand_sources_inventory.6.found_in,manager_only,"Внутренне: 6 , found in — enrichment log/06 conversation scripts classification.",False,,False,,False,,True,cross_brand_sources_inventory,False,False,,,,,cross_brand_sources_inventory,True
cross_brand_sources_inventory.6.rule,manager_only,"Внутренне: 6 , rule, правило — 3 скрипта явно cross-brand. Перечислены в 06 conv",False,,False,,False,,True,cross_brand_sources_inventory,False,False,,,,,cross_brand_sources_inventory,True
cross_brand_sources_inventory.6.severity,manager_only,"Внутренне: 6 , severity — critical.",False,,False,,False,,True,cross_brand_sources_inventory,False,False,,,,,cross_brand_sources_inventory,True
cross_brand_sources_inventory.6.source_id,manager_only,"Внутренне: 6 , source id — conversation scripts.csv:cross brand 3.",False,,False,,False,,True,cross_brand_sources_inventory,False,False,,,,,cross_brand_sources_inventory,True
cross_brand_sources_inventory.6.type,manager_only,"Внутренне: 6 , type — scripts subset.",False,,False,,False,,True,cross_brand_sources_inventory,False,False,,,,,cross_brand_sources_inventory,True
forbidden_for_client,manager_only,Внутренне: forbidden for client — да.,False,,False,,False,,True,forbidden_for_client,False,False,,,,,forbidden_for_client,True
high_risk_keywords.always_manager_only.1,manager_only,"Внутренне: always manager only , 1 — вернуть деньги.",False,,False,,False,,True,high_risk_keywords,False,False,,,,,high_risk_keywords,True
high_risk_keywords.always_manager_only.10,manager_only,"Внутренне: always manager only , 10 — суд.",False,,False,,False,,True,high_risk_keywords,False,False,,,,,high_risk_keywords,True
high_risk_keywords.always_manager_only.11,manager_only,"Внутренне: always manager only , 11 — иск.",False,,False,,False,,True,high_risk_keywords,False,False,,,,,high_risk_keywords,True
high_risk_keywords.always_manager_only.12,manager_only,"Внутренне: always manager only , 12 — нарушаете права.",False,,False,,False,,True,high_risk_keywords,False,False,,,,,high_risk_keywords,True
high_risk_keywords.always_manager_only.13,manager_only,"Внутренне: always manager only , 13 — отзыв в интернете.",False,,False,,False,,True,high_risk_keywords,False,False,,,,,high_risk_keywords,True
high_risk_keywords.always_manager_only.14,manager_only,"Внутренне: always manager only , 14 — обещайте баллов.",False,,False,,False,,True,high_risk_keywords,False,False,,,,,high_risk_keywords,True
high_risk_keywords.always_manager_only.15,manager_only,"Внутренне: always manager only , 15 — гарантируйте баллов.",False,,False,,False,,True,high_risk_keywords,False,False,,,,,high_risk_keywords,True
high_risk_keywords.always_manager_only.16,manager_only,"Внутренне: always manager only , 16 — гарантируйте поступление.",False,,False,,False,,True,high_risk_keywords,False,False,,,,,high_risk_keywords,True
high_risk_keywords.always_manager_only.2,manager_only,"Внутренне: always manager only , 2 — возврат денег.",False,,False,,False,,True,high_risk_keywords,False,False,,,,,high_risk_keywords,True
high_risk_keywords.always_manager_only.3,manager_only,"Внутренне: always manager only , 3 — расторгн.",False,,False,,False,,True,high_risk_keywords,False,False,,,,,high_risk_keywords,True
high_risk_keywords.always_manager_only.4,manager_only,"Внутренне: always manager only , 4 — забрать деньги.",False,,False,,False,,True,high_risk_keywords,False,False,,,,,high_risk_keywords,True
high_risk_keywords.always_manager_only.5,manager_only,"Внутренне: always manager only , 5 — отказ от обучения.",False,,False,,False,,True,high_risk_keywords,False,False,,,,,high_risk_keywords,True
high_risk_keywords.always_manager_only.6,manager_only,"Внутренне: always manager only , 6 — жалоб.",False,,False,,False,,True,high_risk_keywords,False,False,,,,,high_risk_keywords,True
high_risk_keywords.always_manager_only.7,manager_only,"Внутренне: always manager only , 7 — претензи.",False,,False,,False,,True,high_risk_keywords,False,False,,,,,high_risk_keywords,True
high_risk_keywords.always_manager_only.8,manager_only,"Внутренне: always manager only , 8 — роспотребнадзор.",False,,False,,False,,True,high_risk_keywords,False,False,,,,,high_risk_keywords,True
high_risk_keywords.always_manager_only.9,manager_only,"Внутренне: always manager only , 9 — прокуратур.",False,,False,,False,,True,high_risk_keywords,False,False,,,,,high_risk_keywords,True
high_risk_keywords.removed_2026_05_17_dmitri_decision.1,manager_only,"Внутренне: removed 2026 05 17 dmitri decision , 1 — маткапитал (общая лексика — ",False,,False,,False,,True,high_risk_keywords,False,False,,,,,high_risk_keywords,True
high_risk_keywords.removed_2026_05_17_dmitri_decision.10,manager_only,"Внутренне: removed 2026 05 17 dmitri decision , 10 — зачислили.",False,,False,,False,,True,high_risk_keywords,False,False,,,,,high_risk_keywords,True
high_risk_keywords.removed_2026_05_17_dmitri_decision.2,manager_only,"Внутренне: removed 2026 05 17 dmitri decision , 2 — региональный.",False,,False,,False,,True,high_risk_keywords,False,False,,,,,high_risk_keywords,True
high_risk_keywords.removed_2026_05_17_dmitri_decision.3,manager_only,"Внутренне: removed 2026 05 17 dmitri decision , 3 — семейный сертификат.",False,,False,,False,,True,high_risk_keywords,False,False,,,,,high_risk_keywords,True
high_risk_keywords.removed_2026_05_17_dmitri_decision.4,manager_only,"Внутренне: removed 2026 05 17 dmitri decision , 4 — налоговый.",False,,False,,False,,True,high_risk_keywords,False,False,,,,,high_risk_keywords,True
high_risk_keywords.removed_2026_05_17_dmitri_decision.5,manager_only,"Внутренне: removed 2026 05 17 dmitri decision , 5 — вычет.",False,,False,,False,,True,high_risk_keywords,False,False,,,,,high_risk_keywords,True
high_risk_keywords.removed_2026_05_17_dmitri_decision.6,manager_only,"Внутренне: removed 2026 05 17 dmitri decision , 6 — 13%.",False,,False,,False,,True,high_risk_keywords,False,False,,,,,high_risk_keywords,True
high_risk_keywords.removed_2026_05_17_dmitri_decision.7,manager_only,"Внутренне: removed 2026 05 17 dmitri decision , 7 — юридический (общая лексика).",False,,False,,False,,True,high_risk_keywords,False,False,,,,,high_risk_keywords,True
high_risk_keywords.removed_2026_05_17_dmitri_decision.8,manager_only,"Внутренне: removed 2026 05 17 dmitri decision , 8 — оплатил.",False,,False,,False,,True,high_risk_keywords,False,False,,,,,high_risk_keywords,True
high_risk_keywords.removed_2026_05_17_dmitri_decision.9,manager_only,"Внутренне: removed 2026 05 17 dmitri decision , 9 — провели платёж.",False,,False,,False,,True,high_risk_keywords,False,False,,,,,high_risk_keywords,True
cross_brand_handoff_notes.installment.rule,manager_only,"Внутренне: рассрочка и оплата, правило — Рассрочка Т-Банк/Долями есть только в Ф",False,,False,,False,,True,installment,False,False,,,,,installment,True
cross_brand_handoff_notes.intensive.rule,manager_only,"Внутренне: intensive , rule, правило — ОГЭ-интенсив есть только в Фотоне (8-9 кл",False,,False,,False,,True,intensives_2026,False,True,экзамен/интенсив,,,,intensives_2026,False
internal_processes.amo_duplicate_check,manager_only,"Внутренне: internal processes , amo duplicate check — Проверить активную сделку ",False,,False,,False,,True,internal_processes,False,False,,,,,internal_processes,True
internal_processes.history_vs_lead.history,manager_only,"Внутренне: history vs lead , history — Для филиала, синхронизируется с Tallanto.",False,,False,,False,,True,internal_processes,False,False,,,,,internal_processes,True
internal_processes.history_vs_lead.lead_feed,manager_only,"Внутренне: history vs lead , lead feed — Только КЦ.",False,,False,,False,,True,internal_processes,False,False,,,,,internal_processes,True
internal_processes.mango_carousel_url,manager_only,"Внутренне: internal processes , mango carousel url — https://lk.mango-office.ru.",False,,False,,False,,True,internal_processes,False,False,,,,,internal_processes,True
cross_brand_handoff_notes.lvsh_mendeleevo.rule,manager_only,"Внутренне: ЛВШ Менделеево, правило — Менделеево — общая физическая база. Свои ла",False,,False,,False,,True,lvsh_mendeleevo_2026,False,False,,,,,lvsh_mendeleevo_2026,True
cross_brand_handoff_notes.matkap.rule,manager_only,"Внутренне: материнский капитал, правило — Маткапитал принимает только УНПК (чере",False,,False,,False,,True,matkap,False,False,,,,,matkap,True
oc_script_brand_routing.rule_internal,manager_only,"Внутренне: oc script brand routing , rule internal — Если в названии группы стои",False,,False,,False,,True,oc_script_brand_routing,False,False,,,,,oc_script_brand_routing,True
refund_withholdings_2026.ano_dpo_unpk_mfti.note,manager_only,"Внутренне: ano dpo unpk mfti , note — Точные условия и пороги — см. договор и за",False,,False,,True,offline,True,refund_withholdings_2026,False,False,,,,offline,refund_withholdings_2026,True
refund_withholdings_2026.ano_dpo_unpk_mfti.withholding_tiers.1,manager_only,"Внутренне: withholding tiers , 1 — 20 000.",False,,False,,False,,True,refund_withholdings_2026,False,False,,,,,refund_withholdings_2026,True
refund_withholdings_2026.ano_dpo_unpk_mfti.withholding_tiers.2,manager_only,"Внутренне: withholding tiers , 2 — 30 000.",False,,False,,False,,True,refund_withholdings_2026,False,False,,,,,refund_withholdings_2026,True
refund_withholdings_2026.ano_dpo_unpk_mfti.withholding_tiers.3,manager_only,"Внутренне: withholding tiers , 3 — 50 000.",False,,False,,False,,True,refund_withholdings_2026,False,False,,,,,refund_withholdings_2026,True
refund_withholdings_2026.ano_dpo_unpk_mfti.withholding_tiers.4,manager_only,"Внутренне: withholding tiers , 4 — 100 000.",False,,False,,False,,True,refund_withholdings_2026,False,False,,,,,refund_withholdings_2026,True
refund_withholdings_2026.bot_behavior_on_refund_question,manager_only,"Внутренне: refund withholdings 2026 , bot behavior on refund question — manager ",False,,False,,False,,True,refund_withholdings_2026,False,False,,,,,refund_withholdings_2026,True
refund_withholdings_2026.ooo_cdpo_foton.deposit_kept,manager_only,"Внутренне: ooo cdpo foton , deposit kept — 15 000 ₽.",False,,False,,False,,True,refund_withholdings_2026,False,False,,,,,refund_withholdings_2026,True
refund_withholdings_2026.ooo_cdpo_foton.note,manager_only,"Внутренне: ooo cdpo foton , note — Точные условия и пороги — см. договор и заявл",False,,False,,True,offline,True,refund_withholdings_2026,False,False,,,,offline,refund_withholdings_2026,True
refund_withholdings_2026.ooo_cdpo_foton.withholding_tiers.1,manager_only,"Внутренне: withholding tiers , 1 — 40 000.",False,,False,,False,,True,refund_withholdings_2026,False,False,,,,,refund_withholdings_2026,True
refund_withholdings_2026.ooo_cdpo_foton.withholding_tiers.2,manager_only,"Внутренне: withholding tiers , 2 — 50 000.",False,,False,,False,,True,refund_withholdings_2026,False,False,,,,,refund_withholdings_2026,True
refund_withholdings_2026.ooo_cdpo_foton.withholding_tiers.3,manager_only,"Внутренне: withholding tiers , 3 — 100 000.",False,,False,,False,,True,refund_withholdings_2026,False,False,,,,,refund_withholdings_2026,True
returns_analytics_25_26.insight_for_bot,manager_only,"Внутренне: returns analytics 25 26 , insight for bot — 2026-05-20 команда поправ",False,,False,,False,,True,returns_analytics_25_26,False,True,уровни/разряды,,,,returns_analytics_25_26,False
returns_analytics_25_26.top_reasons.1.count_online,manager_only,"Внутренне: 1 , count online, онлайн — 15.",False,,False,,True,online,True,returns_analytics_25_26,False,False,,,,online,returns_analytics_25_26,True
returns_analytics_25_26.top_reasons.1.reason,manager_only,"Внутренне: 1 , reason — по СО (семейному обучению).",False,,False,,False,,True,returns_analytics_25_26,False,False,,,,,returns_analytics_25_26,True
returns_analytics_25_26.top_reasons.2.count_online,manager_only,"Внутренне: 2 , count online, онлайн — 10.",False,,False,,True,online,True,returns_analytics_25_26,False,False,,,,online,returns_analytics_25_26,True
returns_analytics_25_26.top_reasons.2.reason,manager_only,"Внутренне: 2 , reason — уровень группы не подходит.",False,,False,,False,,True,returns_analytics_25_26,False,False,,,,,returns_analytics_25_26,True
signatories_2026.ano_dpo_unpk_mfti.authority,manager_only,"Внутренне: ano dpo unpk mfti , authority — Доверенность №8 от 15.08.2025.",False,,False,,False,,True,signatories_2026,False,False,,,,,signatories_2026,True
signatories_2026.ano_dpo_unpk_mfti.name,manager_only,"Внутренне: ano dpo unpk mfti , name, название — Харламов М.Ю..",False,,False,,False,,True,signatories_2026,False,False,,,,,signatories_2026,True
signatories_2026.note,manager_only,"Внутренне: signatories 2026 , note — Это для бухгалтерии и менеджеров. Бот клиен",False,,False,,False,,True,signatories_2026,False,False,,,,,signatories_2026,True
signatories_2026.ooo_cdpo_foton.authority,manager_only,"Внутренне: ooo cdpo foton , authority — Доверенность №6 от 17.11.2025.",False,,False,,False,,True,signatories_2026,False,False,,,,,signatories_2026,True
signatories_2026.ooo_cdpo_foton.name,manager_only,"Внутренне: ooo cdpo foton , name, название — Кузнецова А.Е..",False,,False,,False,,True,signatories_2026,False,False,,,,,signatories_2026,True
source_coverage_audit_2026_05_17.by_brand.foton,manager_only,"Внутренне: by brand , foton — 110.",False,,False,,False,,True,source_coverage_audit_2026_05_17,False,False,,,,,source_coverage_audit_2026_05_17,True
source_coverage_audit_2026_05_17.by_brand.mixed,manager_only,"Внутренне: by brand , mixed — 24.",False,,False,,False,,True,source_coverage_audit_2026_05_17,False,False,,,,,source_coverage_audit_2026_05_17,True
source_coverage_audit_2026_05_17.by_brand.unknown,manager_only,"Внутренне: by brand , unknown — 0.",False,,False,,False,,True,source_coverage_audit_2026_05_17,False,False,,,,,source_coverage_audit_2026_05_17,True
source_coverage_audit_2026_05_17.by_brand.unpk,manager_only,"Внутренне: by brand , unpk — 74.",False,,False,,False,,True,source_coverage_audit_2026_05_17,False,False,,,,,source_coverage_audit_2026_05_17,True
source_coverage_audit_2026_05_17.by_kind.google_drive_doc_export,manager_only,"Внутренне: by kind , google drive doc export — 21.",False,,False,,False,,True,source_coverage_audit_2026_05_17,False,False,,,,,source_coverage_audit_2026_05_17,True
source_coverage_audit_2026_05_17.by_kind.local_docx,manager_only,"Внутренне: by kind , local docx — 1.",False,,False,,False,,True,source_coverage_audit_2026_05_17,False,False,,,,,source_coverage_audit_2026_05_17,True
source_coverage_audit_2026_05_17.by_kind.local_extract,manager_only,"Внутренне: by kind , local extract — 52.",False,,False,,False,,True,source_coverage_audit_2026_05_17,False,False,,,,,source_coverage_audit_2026_05_17,True
source_coverage_audit_2026_05_17.by_kind.website_extract,manager_only,"Внутренне: by kind , website extract — 134.",False,,False,,False,,True,source_coverage_audit_2026_05_17,False,False,,,,,source_coverage_audit_2026_05_17,True
source_coverage_audit_2026_05_17.critical_untouched.1.action,manager_only,"Внутренне: 1 , action — Прочитать в следующей итерации (если будут пробелы в YAM",False,,False,,False,,True,source_coverage_audit_2026_05_17,False,False,,,,,source_coverage_audit_2026_05_17,True
source_coverage_audit_2026_05_17.critical_untouched.1.reason,manager_only,"Внутренне: 1 , reason — главный docx, прямо не разобран.",False,,False,,False,,True,source_coverage_audit_2026_05_17,False,False,,,,,source_coverage_audit_2026_05_17,True
source_coverage_audit_2026_05_17.critical_untouched.2.action,manager_only,"Внутренне: 2 , action — Codex автопривязка через sha256 + ручной аудит по требов",False,,False,,False,,True,source_coverage_audit_2026_05_17,False,False,,,,,source_coverage_audit_2026_05_17,True
source_coverage_audit_2026_05_17.critical_untouched.2.reason,manager_only,"Внутренне: 2 , reason — потенциально cross-brand.",False,,False,,False,,True,source_coverage_audit_2026_05_17,False,False,,,,,source_coverage_audit_2026_05_17,True
source_coverage_audit_2026_05_17.critical_untouched.3.action,manager_only,"Внутренне: 3 , action — Прочитать выборочно по теме, если возникнут пробелы.",False,,False,,True,offline,True,source_coverage_audit_2026_05_17,False,False,,,,offline,source_coverage_audit_2026_05_17,True
source_coverage_audit_2026_05_17.critical_untouched.3.reason,manager_only,"Внутренне: 3 , reason — веб-страницы, в основном содержание уже отражено в моих ",False,,False,,False,,True,source_coverage_audit_2026_05_17,False,False,,,,,source_coverage_audit_2026_05_17,True
source_coverage_audit_2026_05_17.explicit_processed,manager_only,"Внутренне: source coverage audit 2026 05 17 , explicit processed — 28.",False,,False,,False,,True,source_coverage_audit_2026_05_17,False,False,,,,,source_coverage_audit_2026_05_17,True
source_coverage_audit_2026_05_17.indirect_via_chunks_or_qa,manager_only,"Внутренне: source coverage audit 2026 05 17 , indirect via chunks or qa — 17.",False,,False,,False,,True,source_coverage_audit_2026_05_17,False,False,,,,,source_coverage_audit_2026_05_17,True
source_coverage_audit_2026_05_17.not_touched,manager_only,"Внутренне: source coverage audit 2026 05 17 , not touched — 163.",False,,False,,False,,True,source_coverage_audit_2026_05_17,False,False,,,,,source_coverage_audit_2026_05_17,True
source_coverage_audit_2026_05_17.total_sources,manager_only,"Внутренне: source coverage audit 2026 05 17 , total sources — 208.",False,,False,,False,,True,source_coverage_audit_2026_05_17,False,False,,,,,source_coverage_audit_2026_05_17,True
source_coverage_audit_2026_05_17.usable_for_precise_answer,manager_only,"Внутренне: source coverage audit 2026 05 17 , usable for precise answer — 0.",False,,False,,False,,True,source_coverage_audit_2026_05_17,False,False,,,,,source_coverage_audit_2026_05_17,True
teacher_promo_codes.bot_use,manager_only,"Внутренне: teacher promo codes , bot use — нет.",False,,False,,False,,True,teacher_promo_codes,False,False,,,,,teacher_promo_codes,True
teacher_promo_codes.brand_internal_split.note,manager_only,"Внутренне: brand internal split , note — Уточнить у маркетинга, к какому бренду ",False,,False,,True,offline,True,teacher_promo_codes,False,False,,,,offline,teacher_promo_codes,True
teacher_promo_codes.flocktory.discount_options.1,manager_only,Внутренне: скидка — -10 000 ₽.,False,,False,,False,,True,teacher_promo_codes,False,True,числовой факт (риск расхождения между брендами),,,,teacher_promo_codes,True
teacher_promo_codes.flocktory.discount_options.2,manager_only,Внутренне: скидка — -20 000 ₽.,False,,False,,False,,True,teacher_promo_codes,False,True,числовой факт (риск расхождения между брендами),,,,teacher_promo_codes,True
teacher_promo_codes.manager_use,manager_only,"Внутренне: teacher promo codes , manager use — Промокоды больше не применяются..",False,,False,,False,,True,teacher_promo_codes,False,False,,,,,teacher_promo_codes,False
team_answers.telegram.two_separate_bots,manager_only,"Целевая архитектура Telegram-пилота: два отдельных бота, отдельно Фотон и отдель",False,,False,,False,,True,telegram_architecture,False,False,,,,,telegram_architecture,True
usable_in_client_draft,manager_only,Внутренне: usable in client draft — нет.,False,,False,,False,,True,usable_in_client_draft,False,False,,,,,usable_in_client_draft,True
usable_in_manager_internal_view,manager_only,Внутренне: usable in manager internal view — да.,False,,False,,False,,True,usable_in_manager_internal_view,False,False,,,,,usable_in_manager_internal_view,True
vat_exemption.applicability,manager_only,"Внутренне: vat exemption , applicability — Все 4 юр.лица как образовательные орг",False,,False,,False,,True,vat_exemption,False,False,,,,,vat_exemption,True
vat_exemption.legal_basis,manager_only,"Внутренне: vat exemption , legal basis — подп. 4 п. 2 ст. 149 НК РФ.",False,,False,,False,,True,vat_exemption,False,False,,,,,vat_exemption,True
vat_exemption.manager_use,manager_only,"Внутренне: vat exemption , manager use — Менеджер может ссылаться при оформлении",False,,False,,False,,True,vat_exemption,False,False,,,,,vat_exemption,True
certificates.client_safe_text.when_asked,manager_only,Менеджер подготовит справку и пришлёт в течение 10 рабочих дней (постараемся быс,False,,False,,False,,True,certificates,False,False,,,,,certificates,True
certificates.types.course_attendance.lead_time_days,manager_only,УНПК: справки и документы — 10.,False,,False,,False,,True,certificates,False,False,,,,,certificates,True
ls_city_2026_unpk.patsayeva.note_internal,manager_only,"УНПК: городской летний лагерь — 2026-05-20: команда подтвердила, что на Пацаева ",False,,False,,False,,True,city_camp_2026,False,True,лагерь/смена с датой или возрастом,,,,city_camp_2026,True
fiztech_olympiad.open_question,manager_only,"УНПК: fiztech olympiad , open question — Уточнить полные условия..",False,,False,,True,offline,True,fiztech_olympiad_general,False,False,,,,offline,fiztech_olympiad_general,True
fiztech_olympiad.prices.group,manager_only,"УНПК: prices , group — 50 000 ₽.",False,,False,,False,,True,fiztech_olympiad_general,False,True,числовой факт (риск расхождения между брендами),,,,fiztech_olympiad_general,True
fiztech_olympiad.prices.individual,manager_only,"УНПК: prices , individual — 33 000 ₽.",False,,False,,False,,True,fiztech_olympiad_general,False,True,числовой факт (риск расхождения между брендами),,,,fiztech_olympiad_general,True
legal_entities.entities.1.license_holder,manager_only,"УНПК: 1 , license holder — да.",False,,False,,False,,True,legal_entities,False,False,,,,,legal_entities,True
legal_entities.entities.1.name,manager_only,"УНПК: 1 , name, название — АНО ДПО «УНПК МФТИ».",False,,False,,False,,True,legal_entities,False,False,,,,,legal_entities,True
legal_entities.entities.1.used_for.1,manager_only,"УНПК: used for , 1 — Очные курсы Долгопрудный (МФТИ, Пацаева).",False,,False,,True,offline,True,legal_entities,False,False,,,,offline,legal_entities,True
legal_entities.entities.1.used_for.2,manager_only,"УНПК: used for , 2 — ЛШ городская АНО июль (Москва Скорняжный).",False,,False,,False,,True,legal_entities,False,False,,,,,legal_entities,True
legal_entities.entities.1.used_for.3,manager_only,"УНПК: used for , 3 — ЛВШ Менделеево.",False,,False,,False,,True,legal_entities,False,False,,,,,legal_entities,True
legal_entities.entities.1.used_for.4,manager_only,"УНПК: used for , 4 — Маткапитал.",False,,False,,False,,True,legal_entities,False,False,,,,,legal_entities,True
legal_entities.entities.1.used_for.5,manager_only,"УНПК: used for , 5 — Налоговый вычет.",False,,False,,False,,True,legal_entities,False,False,,,,,legal_entities,True
legal_entities.entities.2.name,manager_only,"УНПК: 2 , name, название — НОУ УНПК МФТИ.",False,,False,,False,,True,legal_entities,False,False,,,,,legal_entities,True
legal_entities.entities.2.used_for.1,manager_only,"УНПК: used for , 1 — Альтернативное юр. лицо УНПК.",False,,False,,False,,True,legal_entities,False,False,,,,,legal_entities,True
legal_entities_full_map.1.license,manager_only,"УНПК: 1 , license — 70369 от 06.03.2013.",False,,False,,False,,True,legal_entities_full_map,False,False,,,,,legal_entities_full_map,True
legal_entities_full_map.1.name,manager_only,"УНПК: 1 , name, название — АНО ДПО «УНПК МФТИ».",False,,False,,False,,True,legal_entities_full_map,False,False,,,,,legal_entities_full_map,True
legal_entities_full_map.1.used_for.1,manager_only,"УНПК: used for , 1 — Очные курсы УНПК Долгопрудный.",False,,False,,True,offline,True,legal_entities_full_map,False,False,,,,offline,legal_entities_full_map,True
legal_entities_full_map.1.used_for.2,manager_only,"УНПК: used for , 2 — ЛШ городская АНО июль.",False,,False,,False,,True,legal_entities_full_map,False,False,,,,,legal_entities_full_map,True
legal_entities_full_map.1.used_for.3,manager_only,"УНПК: used for , 3 — ЛВШ Менделеево.",False,,False,,False,,True,legal_entities_full_map,False,False,,,,,legal_entities_full_map,True
legal_entities_full_map.1.used_for.4,manager_only,"УНПК: used for , 4 — Маткапитал.",False,,False,,False,,True,legal_entities_full_map,False,False,,,,,legal_entities_full_map,True
legal_entities_full_map.1.used_for.5,manager_only,"УНПК: used for , 5 — Налоговый вычет.",False,,False,,False,,True,legal_entities_full_map,False,False,,,,,legal_entities_full_map,True
legal_entities_full_map.2.name,manager_only,"УНПК: 2 , name, название — НОУ УНПК МФТИ.",False,,False,,False,,True,legal_entities_full_map,False,False,,,,,legal_entities_full_map,True
legal_entities_full_map.2.used_for.1,manager_only,"УНПК: used for , 1 — Альтернативное юр. лицо УНПК.",False,,False,,False,,True,legal_entities_full_map,False,False,,,,,legal_entities_full_map,True
licenses.ano_dpo_unpk_mfti.date,manager_only,"УНПК: ano dpo unpk mfti , date — 13.05.2024.",False,,False,,False,,True,licenses,False,False,,,,,licenses,True
licenses.ano_dpo_unpk_mfti.grants.1,manager_only,"УНПК: grants , 1 — Социальный налоговый вычет.",False,,False,,False,,True,licenses,False,False,,,,,licenses,True
licenses.ano_dpo_unpk_mfti.grants.2,manager_only,"УНПК: grants , 2 — Приём оплаты маткапиталом.",False,,False,,False,,True,licenses,False,False,,,,,licenses,True
licenses.ano_dpo_unpk_mfti.grants.3,manager_only,"УНПК: grants , 3 — Договоры на платные образовательные услуги.",False,,False,,False,,True,licenses,False,False,,,,,licenses,True
licenses.ano_dpo_unpk_mfti.holder,manager_only,"УНПК: ano dpo unpk mfti , holder — АНО ДПО «УНПК МФТИ».",False,,False,,False,,True,licenses,False,False,,,,,licenses,True
licenses.ano_dpo_unpk_mfti.number,manager_only,"УНПК: ano dpo unpk mfti , number — Л035-01255-50/01195871.",False,,False,,False,,True,licenses,False,False,,,,,licenses,True
licenses.nou_unpk_mfti.date,manager_only,"УНПК: nou unpk mfti , date — 06.03.2013.",False,,False,,False,,True,licenses,False,False,,,,,licenses,True
